jobid,confidence_class1,confidence_class2,confidence_class3
02de27,0.5335914281244095,0.5045451074577562,0.762701801000928
uz9cbo,0.024204897759271926,0.12187178944434385,0.02752503111397231
ymnai1,0.07150831108896194,0.6621297305826578,0.4190869975325624
8c9yjg,0.4772738404131518,0.1534701585914784,0.23618393863463727
oskwvi,0.2971451297348777,0.22512067454592577,0.9144675999080795
1crwzs,0.5058316143757016,0.40855487851254,0.835266589453343
nrff7x,0.31562540751067736,0.2603630486244408,0.7174662694533583
1nj4ge,0.6184178184252359,0.8026680960843873,0.10432965502457714
2ahc0r,0.007762219961092831,0.8608876309866158,0.8983778003319135
bilgj1,0.46506657779184435,0.5199118928948793,0.5980250780691101
f3pz1t,0.5008051494987668,0.8718311592246136,0.44694198721594547
b2xlhc,0.46531023856559184,0.7404233987640532,0.11868284807004703
h2s2ri,0.1298864188568376,0.2571201296299527,0.9151530987190987
xd1use,0.9850915419983276,0.5357536377219487,0.8097147775385402
a69xw6,0.6064609407318587,0.4251757411117095,0.8256026685757104
szw931,0.9803725230651745,0.9460035361865493,0.84645448342543
x7lvm4,0.35176827175687,0.69069750683392,0.9002816019892695
irwax8,0.3633340376976627,0.020861436871648098,0.8176743717694616
i23h72,0.2710515192452727,0.8136744975591496,0.882493364678669
12bd4u,0.9974782316563086,0.32741391836232825,0.855879178554456
9h52vl,0.5445964298567657,0.4690063419690257,0.6591071380507746
9asvew,0.5871730308001079,0.484456285732084,0.9603091122897315
atd0jt,0.7724194468436253,0.16913222558083107,0.5447742566622158
b15pnz,0.7787558130565267,0.14495944746488776,0.8740084992171347
dcvhol,0.08457957363783708,0.16733339302311445,0.367419766401872
5iqfko,0.9463277946178429,0.1302961281584899,0.616263908340533
e2j21y,0.7802625379812216,0.9594581009036828,0.7776654705867934
qe2kkm,0.9349210918149836,0.8188817812501206,0.30620250556038286
uu4me8,0.9887956396656918,0.4655131374010021,0.8791781857505242
h30u3l,0.25210249590078815,0.6481944203753396,0.9773097500450588
e7z4pr,0.5999143911361524,0.14456676370522925,0.7140688914938005
9cbs84,0.14702296856947672,0.22655155241521507,0.8255121633652502
at0jg9,0.3276419895330762,0.43693068143374414,0.5072656939864862
9guwf3,0.15054753224977668,0.18544963026844097,0.5582582382724858
lej99z,0.5656310405958028,0.9295407461208021,0.07907909917461864
psxx49,0.6583606532856637,0.4485195901895137,0.8959940001553152
mb6vq7,0.18180256318604615,0.7049614328981029,0.11620840833373047
19rt0e,0.5657882080362514,0.7642030344343125,0.8670487509182576
ny6jte,0.9440744060109955,0.6451908023416076,0.681127117768965
vzwqd1,0.9858541738625369,0.2558500717608265,0.6282720284525874
hxr7ux,0.046608326071819084,0.8953651630298122,0.9667486405939382
8lonvz,0.9992879192080105,0.27478941418964,0.7865761109664985
m28k8r,0.8965328670685219,0.768562111402114,0.2524320626954629
moz8ef,0.8416108484104443,0.4724008094009541,0.023927240250854354
i3jfqc,0.9532948634822079,0.017945897569444647,0.2001284859362772
701i9p,0.603630134411644,0.5579632566690996,0.09783292792637643
mvt0ml,0.4186391071238522,0.6093774547806061,0.5721377482297709
j1hmqy,0.8727862929713246,0.06436269955443774,0.3901903003620665
0vzyg9,0.6402506929508085,0.28943095555830534,0.5869547568573195
3csb3i,0.728166843940112,0.8258082910394396,0.004465193550170721
lbc6zb,0.9455916944946784,0.5984497635713564,0.09138684655298512
nju0yo,0.6993456302359107,0.6932952266635388,0.1297044951516506
0eaz5s,0.1350149209114423,0.9681018134580434,0.18621327220614114
qnzznd,0.6300828895710753,0.46345055304875415,0.8632499364681225
zwsadw,0.829344292941648,0.9279305090247963,0.9659151304368522
r6elie,0.002203597568091853,0.2085778855387158,0.9051337778174956
agp8i1,0.5835354583497598,0.45078468682380357,0.3516065210022953
wvr1cf,0.4401567021352306,0.430646307066644,0.5039761731448508
j4qdwq,0.6412278142475493,0.12794019755593677,0.3539773208956134
lcf0zh,0.8565119688618775,0.8213364336057373,0.6339760864943812
unaphl,0.562922687870659,0.3291994752651637,0.584467517428012
xoqajl,0.6988686609862992,0.5212904423748466,0.9704839813571626
4ejb5k,0.309082749804625,0.9353319251554092,0.6113109746165469
xxamt8,0.31406430691876264,0.013951681015828443,0.3791245634809841
mt94xb,0.6001325872053076,0.8245236110694143,0.6552033312094222
1eatcx,0.9508342394991138,0.5942525225574546,0.7444059760052122
j912hp,0.9361330098196083,0.08211040599244235,0.715209770687255
qslx3b,0.278350544472857,0.7332755741728515,0.9682211879643401
asfs8x,0.9505449484373639,0.7446385387823528,0.18324927527653878
rrdump,0.06656924698089306,0.7793877958027899,0.9869943381087986
bwa49b,0.6510891421571592,0.3808820781023664,0.46069593812684695
kaw5aw,0.7745811408970571,0.4929380430739121,0.40545246321047246
hfiqpi,0.5039073886215727,0.30790960854726224,0.5379491965758455
3lui1t,0.23549954375614746,0.31713215925757754,0.9170777200865968
0y28j3,0.10841990307806393,0.46813686870887394,0.9719924611455598
g6artz,0.08617483523089864,0.12253955208423573,0.3887763934074737
8lpukv,0.6110891809968096,0.2528856131037647,0.9825888257433076
xyepmz,0.0064609772222743445,0.741811086642326,0.9190890577260334
wx0avr,0.30817709414155936,0.12829537732675667,0.5974658088981275
o8or7l,0.7945365530009333,0.9722426764353818,0.1611182166410503
dn2exj,0.8487557748605797,0.1864728614150627,0.86199060157984
867ky4,0.5222555414460063,0.9023190114458318,0.2510383893001944
jope27,0.5375727598111456,0.31207542198600824,0.14561641323688868
vhis4h,0.8701583722093241,0.3751738934898642,0.278675047790211
yczd27,0.6730812628142883,0.8289725738824899,0.13775541781624634
ivhy3e,0.5261854127336615,0.025099398185522315,0.1707601957280731
t3xao4,0.5843162406417014,0.4003826246682902,0.5690233761510003
0f3yv5,0.568871131552154,0.07416421608574386,0.6416117941529141
fb7q4w,0.30427977269623163,0.1882652620389288,0.23464043058155082
l1ztzd,0.2754215819921637,0.8288904439327175,0.9188902563009044
7mkeqp,0.019756496124496703,0.640668354191453,0.15735715152432872
tc4esg,0.9139550325373229,0.37099747507592584,0.3374301676855157
6ikvwg,0.5115189179784354,0.6212199808069161,0.17498292841961005
82euy9,0.1011107027758037,0.31770844471583304,0.30643657707427174
iczm8r,0.7145754056158412,0.24724812769544668,0.7415011377393395
m697bp,0.9254339212276561,0.06994608451290496,0.9956529780007576
ydzc9w,0.35485069870872976,0.19351459557042716,0.5394317367641219
n79pjc,0.06976153958327969,0.4044087479374313,0.1792895059096542
mrwz28,0.9589820715340314,0.5364155056803461,0.500837097945132
wpmgg7,0.07593810087562403,0.30441997400905807,0.8398250856158442
pq1xjr,0.8164254402737456,0.9941333267980128,0.5933257428682351
7v8lo2,0.19256635914065545,0.9755967607756675,0.12838954719234852
01oxtr,0.24024091208813514,0.4079166953681912,0.19026639332076045
lenpux,0.5795728438501898,0.5748060847475007,0.005968358730373713
gmfyku,0.19463800902773654,0.5287216513235321,0.7295149572154129
m2574p,0.06952664463270775,0.9838898086966478,0.2972298680457198
psqivy,0.06128564015462756,0.3863014859915962,0.41485929555754486
um0wge,0.391884286487838,0.9993826253977091,0.12128147346883122
4qr45y,0.47314530374133534,0.5482620388914924,0.9161776970217328
tz527p,0.5612043691576176,0.11718136459389672,0.06482308575727758
wtky7u,0.1895530489903764,0.03822288962591436,0.39376800333285844
8cz58z,0.7414059516887967,0.15132248764286205,0.4588485814497574
fhf8wa,0.10430601648016768,0.956588914614127,0.9944719542588049
nkuo6p,0.6687577874085938,0.04602594898467627,0.2904301029419586
5cn8vd,0.25451559968646564,0.8715806065029474,0.990612853240356
nacpa0,0.879098367170935,0.6935876525681746,0.052589719346958774
gxstmj,0.4173694025888035,0.7564119244462,0.8459587181793236
oyr89t,0.9109081126975531,0.20553945350877467,0.9815356347202323
ywmxu5,0.6282370651930577,0.8076730373563211,0.9097346874255038
xu42y8,0.25669779804321957,0.5097681172660007,0.8076404881085225
m2vqaj,0.3705721585234216,0.4597866183880348,0.3596405335388837
142ay6,0.13731409304461883,0.7657825935032728,0.2679019398018929
gbthys,0.44353977295387725,0.7182011599276343,0.6637273822884692
pzrqtl,0.06099925663838257,0.4559813452491429,0.6731972997866202
6tpa38,0.021412466421415366,0.2774232801615891,0.7010873230653024
rlhald,0.38512481255467823,0.9412204659993626,0.5374205077536471
ifzapm,0.37286025529380296,0.7675712812706643,0.9870363196414453
5hq011,0.3798299199423615,0.5311772328965559,0.14990831288019835
c4zzn3,0.10256388563404406,0.7134632848039817,0.7809783222537495
no4jvl,0.06779445719492838,0.03490337066866078,0.28383174275204504
2jrv6v,0.41930331095907925,0.3270608803917775,0.5437197188593442
uh4f33,0.22414351934388976,0.33245752526024086,0.5974699784191116
w1mec1,0.6949275053424827,0.3803182771048248,0.9588261039975348
b076t6,0.1475642249232072,0.788403541928237,0.8329107538197347
olf688,0.898032303592805,0.8895314351796039,0.3182566970445635
un7iuk,0.14745651236781177,0.2464028726631763,0.8244642892252613
17xa4p,0.4922235409648824,0.05371360848793716,0.9609615526018339
o8tsng,0.9879128277645082,0.5903739231809603,0.13911878684562407
eam39n,0.8493987719328685,0.009279460141490947,0.11104897798876756
40k9lk,0.7774878494032552,0.44605858663077347,0.5989736231426522
5urlc3,0.5169134333071801,0.16842153528936565,0.08823350274823805
fvr7ue,0.6650919848129448,0.3866636260553309,0.22838481362597074
oy5pjw,0.7817101636864664,0.8204401963722474,0.5021101328373075
z89s6w,0.22008663704481168,0.3791544190165337,0.24036722037649405
xtd54j,0.3464202632328175,0.5436341947631996,0.0822310690857746
54s81q,0.8945289938261445,0.9288319668846333,0.4548734069915912
hfsnej,0.10390255436147222,0.4466898761297299,0.6003675392603035
f6y6lb,0.022976196432061058,0.6428220843841457,0.002974706826686102
1doyel,0.31297190207853953,0.19507912924684878,0.6849421124170166
sv0b5y,0.3566568523460357,0.7360656788506024,0.6642665837240045
dmg70w,0.943881894940159,0.30999771579737045,0.24586806789554594
xh52sy,0.13218449186919035,0.3983878673143496,0.8596200147689146
9pzi8n,0.22628518491109118,0.6542216243321095,0.51167330099959
9pjkji,0.9544941461115375,0.1810304455038938,0.02245252252512442
9oesze,0.9038180103817245,0.9788714076908066,0.7530596626009658
a6o25h,0.2063655384952907,0.6113203329344363,0.7424681441591348
ijujyp,0.46619169312107434,0.24659239721678528,0.08290392876227992
0inuvm,0.03104265243953941,0.39669051739353645,0.7365959214325354
wxiad7,0.6946324307832101,0.775889454856506,0.8857127846663982
h7j41f,0.23026159896261456,0.25039570939340905,0.6067151944915613
k1qgaj,0.22340141714262562,0.8716498064369974,0.7442577981894773
logfs1,0.3590001947547229,0.8449987751189946,0.2713722552757487
061986,0.7234524785319811,0.7079560726852191,0.8193481111312101
4yfrr5,0.812861016462151,0.41978257600059365,0.3976339863444729
q023sy,0.3057743487526312,0.8422886641563917,0.16828143240854965
fir46v,0.6329189744063187,0.34810906457853397,0.20700445359304687
6kiydy,0.07887585332243097,0.19213069312826514,0.6388524322004577
53hs0h,0.12931456475477576,0.33322370947056446,0.024048845828549936
ok9crg,0.806748874998251,0.6546616347250773,0.5765573752264653
248bkw,0.3909302195461446,0.7326983078400883,0.8385951100138888
z89xwa,0.8085048697739928,0.867927236418199,0.28948669925087933
eio6hp,0.9324158426906444,0.5313431396005834,0.0032128606623128553
otgggq,0.9862816379988171,0.8040382830562358,0.7802616673444247
f077ys,0.6420041647793886,0.2714082531542342,0.7711005214941427
unuiyd,0.20774941157007143,0.10558474360188363,0.5744210267244535
jvrpjt,0.48496136530230616,0.5208850870185401,0.8911709377866496
ourtos,0.7230364652218492,0.047997932569926904,0.39450775188415665
v8yts1,0.6104820020624406,0.18936231424764527,0.7467579367065175
utr6uj,0.44769841527669463,0.6378805919146797,0.3759326848052007
9hod6g,0.46642933993190505,0.22042574375558666,0.27431126923858296
jrj2dk,0.2979385341514076,0.9811939028319867,0.7855915419268854
owx7ps,0.3554579014731394,0.3599343567290689,0.5685599415249394
gffpjx,0.0694357599878247,0.9634012218152064,0.3328199601779548
8j1neq,0.9937213551317908,0.7833757284121735,0.050347539914330275
hyhg5s,0.09763589847656207,0.8743229953046586,0.4453913902646154
m4xzfv,0.6093225161565942,0.5364397568465145,0.1650558119797797
ftji64,0.19499923860840795,0.27543004436610385,0.266704964506449
1qqrui,0.35723963122374225,0.7525555431945323,0.05641142405900201
8g9czz,0.18860127918172365,0.8282867486564859,0.4380018761517245
nios2z,0.6587881044630478,0.9096261109060204,0.8045961954714704
mew7os,0.5638236598074685,0.8631483106431168,0.6088840911020513
yp37bn,0.1903287844486774,0.7201798458819755,0.488197269514413
nnqv5y,0.6565332000301888,0.16194537581053137,0.9045048156911968
s8a8m8,0.1489390340870489,0.7646969955862437,0.50407313405167
0waom9,0.8353841752892082,0.7461891793013845,0.5193255953503619
l1ny45,0.18638009766577734,0.6881185479987688,0.17457571354592216
fa4c01,0.918300941255775,0.2528123149130669,0.1258730870218029
hxgb32,0.2484443227566353,0.19592382170176326,0.808667981926072
h8yrpm,0.6852985066763033,0.5021031340970842,0.6430264114860791
zgo5to,0.2578085431984114,0.6107215588894577,0.7057564220608611
i9mgbt,0.49091427782707653,0.3109065313520525,0.5522784383020316
botno4,0.019494045172847363,0.4816622126343447,0.5710885102268042
o0z65f,0.3283667241695858,0.7693928749623135,0.5272205127390921
c5jpqo,0.9609883690900078,0.7437813042642452,0.47514596636423845
hns9f8,0.7324830692708341,0.35707826907034956,0.6162537898587599
su4wvn,0.3039327296319967,0.6491032704075095,0.4048434638539109
6b8yq9,0.4950924602349437,0.3001746591179989,0.06273483538489377
49pgdi,0.4221920455056968,0.13646650277918249,0.11346982212483858
t2xcbg,0.8967455184747977,0.8697787055876818,0.9720688980630972
3rqsrq,0.9123889798825233,0.6270174590392112,0.6166221810242484
8ubmd3,0.27794621169250255,0.2659880919291929,0.6740822070069109
rbsop9,0.8969875868983803,0.4869418040786888,0.5701440970598178
j2y03p,0.5305156145538966,0.6929598762880007,0.7948156732028
gmigz7,0.6986802360455855,0.10860001733377844,0.78463718009008
bgskt2,0.1062097161017227,0.04680526493300752,0.7387604434084619
sl3bmx,0.40925767607552166,0.19009584390118806,0.8658296521475777
zj08lq,0.25107734177521057,0.005292914499989698,0.7587932193296678
jqw5gi,0.534368512078908,0.9660255489469954,0.5397926768783297
7t8yks,0.4271855848028179,0.19154973212601656,0.6476877209503118
iz0u76,0.7804463495898876,0.3107636824993937,0.6338212569088217
engh03,0.06191155796897929,0.7774472412689576,0.2958016105191923
tlu2xn,0.017558794240107534,0.9985039152011748,0.3584511277898257
213kt3,0.8143023280690199,0.685749558791057,0.04051216756278142
iesibk,0.5453946384566822,0.3020514468237604,0.02421812364042708
snzswu,0.32042325492485235,0.7426041321634388,0.00710532033633815
hwblil,0.6593087693268789,0.9328323953703216,0.3310481687460908
8gskse,0.1307571221297229,0.0747234242836109,0.8824810268439728
acgyhf,0.03509530543450268,0.11775159701861826,0.8228964125398976
xw3nvd,0.33811153689777007,0.3444146200311512,0.5883139257786999
qug6jn,0.35394621693451844,0.9565715363651707,0.7225151693160587
k6zqjh,0.6486575435337331,0.3183338707016139,0.9570405305518662
2aoeu5,0.2009902727432793,0.5006072952947354,0.46298439763613286
miw5cm,0.994672507229939,0.4333037905771605,0.0830431665645075
vm1s2f,0.2713717929396027,0.08758130036364253,0.3511796953300015
br648s,0.7402012219864326,0.985980830868135,0.07459735394012212
j5a7xt,0.7272335710250232,0.6795626060576917,0.7457383399482329
cqdo79,0.059236473094964714,0.20677719380520332,0.2798378444733244
xeyvh5,0.08424323039139892,0.026048536082139417,0.22179473654801318
n680h3,0.3210312052429145,0.854946893899197,0.7442011828079224
lcychy,0.871227098983588,0.29583696896729705,0.03213554168723742
xr5zl4,0.7451613936358154,0.13399110153936256,0.4611465109920604
ezu6az,0.35403782998111366,0.9905679876560998,0.5855754070376042
7g7k2y,0.054660001794518576,0.8774428536925597,0.3775141627772407
ctrkkz,0.8250849464831496,0.8881403804742278,0.11172794041711898
zpi5an,0.5145610445640644,0.6520344252041,0.7656986450401885
jewp7p,0.33748538754139257,0.9449562406226042,0.7841215047139343
e5kqjb,0.5974152549240521,0.49764063799282043,0.5488818360610747
b99ewu,0.9653306443057337,0.9052886285253794,0.9564302714489308
i3fqaz,0.5258158022309009,0.6676014857473023,0.8024979265967113
yg2mbt,0.7761631655556488,0.9421423903359538,0.595540083750396
7kd6mm,0.33962983015763004,0.31633585077803583,0.5019413488513917
6x13dl,0.583345114214534,0.05415813779313117,0.594747992204703
qz8v08,0.15801699584061035,0.27373660177900927,0.9789394889639691
frr52s,0.6382368947592925,0.7814160867722928,0.6238063583436938
u4vi9i,0.3882428606486067,0.6619102549247862,0.8728560708819472
xpnlrs,0.13815585885598047,0.7530584893637224,0.6619241448022096
v3sy4l,0.27796415725106816,0.16381645823860214,0.10527533626501384
pyaimw,0.4642965955078143,0.02603227356604665,0.5732712695330194
s4zu0p,0.9838985526098403,0.6290351769056426,0.5956839746674163
26411a,0.26294055927330506,0.29550661288689495,0.5786546287029837
avglje,0.5939114172695782,0.4333385554912008,0.29825413599582973
ue3q7o,0.6943106810909249,0.717620805796278,0.6589469851163197
smqos0,0.8868201581409284,0.6921087939511082,0.9420571606309794
jvqan0,0.7896717467771744,0.10225225234279234,0.6013581393734283
2vl1yy,0.8985411740872202,0.9560516551799498,0.1289387084672622
963woi,0.5210328707334516,0.6101100706176116,0.7261158219640972
sw5akp,0.3080812021218916,0.7738912157788775,0.5491985466916236
shkdib,0.39663657271208563,0.30904350095739574,0.4981726844712113
yotvpo,0.7023982053368777,0.8954827420719288,0.13280193506301585
g5y4ax,0.13950513379033624,0.054294771179566825,0.6893334331653413
z8hwa1,0.5701575064797377,0.1871616943997374,0.735016243940373
1zkc7j,0.17907151533983334,0.48477933281566843,0.7124537360142532
y9mdhp,0.3213422238482049,0.9788484506393197,0.6620889780914334
xt9fmg,0.7428096714775438,0.436121974361944,0.61723563806809
css1b1,0.018198477683741388,0.19172979531396672,0.9419037070734302
5ljh6c,0.3950802456733419,0.7538468058832498,0.767938106993705
adfkvz,0.3864982361270709,0.860310830947308,0.7405256999532683
lixex1,0.24299214981690564,0.3302698986621727,0.7928304369499434
ya0ctt,0.2330722739329173,0.7138278205186307,0.8429360872328094
zosjz0,0.03359385547910532,0.1992383236604477,0.9652817833215951
4r64zz,0.03281368116169625,0.7284755658378537,0.8948343824357837
jl6rxl,0.1461114704598051,0.3025981171008292,0.4385960631652246
c6sw5l,0.005348309707446375,0.7947080807059291,0.4645995544219411
q2ge90,0.8985891762113439,0.1914233139940107,0.45571002937919136
8fxu9u,0.4690789347146368,0.6083315549694682,0.22187959096850696
a6mntc,0.28052382109633633,0.8447320811371837,0.20142538486871864
q3nufp,0.7305285395257027,0.3797594035850571,0.7147877201218449
9afdv3,0.5727371657131025,0.28015278283210454,0.3030136403960342
tjf01y,0.3851468904585803,0.8746348758639695,0.7496085587882226
khib3y,0.7815975393122737,0.08239035935257955,0.3775985222031475
zotl8h,0.00784417068680332,0.005048255314503369,0.47089274730880193
st3lbz,0.3884050399856005,0.9938430916120669,0.8403259824763046
8yfucz,0.6120536880680851,0.8772091796694733,0.8634991522384242
7098mz,0.5177639361562456,0.0787249108324567,0.7201838977991415
yxhe1t,0.39117402355906206,0.8481590348744169,0.10644161809980746
s7o79k,0.4450976004047448,0.6542116706311957,0.41011500576230164
n8yril,0.3388373913994748,0.5160330959704571,0.8529532751433079
zimmol,0.6419043305080326,0.9100539810948357,0.5464785412453121
lm7fz3,0.2943927093196953,0.20746821494836098,0.4503978164118706
hhkpkj,0.24029571862943022,0.3420977456022677,0.7024776197116315
znq6ri,0.9062768178899786,0.4375430244914372,0.4251190297969021
jtpg3w,0.31429139214719437,0.729651138633398,0.06954889827572919
07tabb,0.8521963866296491,0.3523873518177908,0.6133403081582048
5x3fb6,0.6783403003492802,0.8652234545022435,0.5233910783291214
nap2o8,0.452756632393178,0.8146550332641872,0.4736718001431701
vzciry,0.06213225912348341,0.5145861017255482,0.3590473338083747
g8w1wg,0.07723531325573219,0.22168361369398903,0.49102699554337037
5053sy,0.38387064082966527,0.45516825008014217,0.07488094844577975
xhl5wt,0.3908982819951705,0.3250117382779786,0.5600212258975636
vpfgcr,0.02922244203788238,0.44620786831380643,0.9485967982699347
jtuujj,0.7071687756370585,0.21490976480543822,0.13601898971074977
3nfayq,0.0056260158584152675,0.3300300641192718,0.51499591314809
3a2utk,0.7788420977449767,0.22445216108417565,0.6581598642671337
t72u18,0.7337956729316338,0.43893525202517336,0.5087166009386351
ooqtwi,0.213927929234074,0.4857614675261023,0.16286583063185545
sblj75,0.7856098627483694,0.13020390926080172,0.9903024567427973
40l0jy,0.4871553610036323,0.4775678446219376,0.2126185801107644
loqg0k,0.3821608481563975,0.9912940074551155,0.7107368682452162
n9bxg6,0.9821545770360621,0.7675650622854809,0.8412322065776504
3obccy,0.7951859138734406,0.25103525423015327,0.8026612404783792
3c1sxq,0.3422351726282691,0.8197929046859644,0.5070658924966418
25tv31,0.7970186375006262,0.11384740291128281,0.40259434439296726
2okh39,0.3414888472507176,0.6880515581301324,0.01792312204925961
mu73ka,0.8084312372774922,0.9037316033766163,0.03538101827329365
vi5bzy,0.4807635441178165,0.442848433671319,0.9290138123178614
7a2el4,0.7733519918416997,0.37728928857123456,0.11972639236761451
8mrzxm,0.10113938351444962,0.7966053058157144,0.9980504614264977
kyb7bt,0.16397677691150347,0.734563951825724,0.24425391980636613
xe494z,0.2354617035911717,0.2726395119550997,0.17540089438146245
zg75ok,0.27250334747045757,0.12740267660649185,0.5018871097753956
uyqplq,0.8091742787578546,0.9483040170590965,0.7172155014371957
3ajrma,0.8119881630623221,0.41424739869680993,0.06658368164053918
joq39x,0.3224856370370378,0.5834405709912625,0.8495528075836922
og614s,0.23422787981625992,0.5696746162666575,0.18940829115186242
i8gej1,0.9821665375923507,0.15408570934599897,0.9338219503879945
efwb0p,0.5708296195452088,0.6747540059286025,0.9972757141329928
ezrla9,0.03601572680518117,0.5755468749867931,0.9318503497089016
qx9u81,0.7422541198261361,0.2303675450356747,0.23441193848692743
6qids6,0.6057465236559153,0.18427158626652218,0.8936516779994125
iaaeo4,0.8314906312083644,0.7426760487516929,0.47667068626276565
0gxykl,0.8601025254014645,0.7105472486474707,0.7739331985075472
n3kbg6,0.28851575274885366,0.9982927230997836,0.8960648793359874
0rqoee,0.6817091279474103,0.5176273868821637,0.09640227475135965
20fcxh,0.9099739313184109,0.826958097905075,0.4816902871581179
frd0wg,0.2734731567496881,0.700944882668868,0.993413491695674
71bczx,0.35623459558503134,0.001898508595416959,0.26294433140459195
2m9ixk,0.7365604486412377,0.0014820586254608026,0.10034605212206882
60gjun,0.04350567523228399,0.7900022474584015,0.5299460890338766
yywzf7,0.360987624600957,0.057727779766488574,0.4724114816974889
397odl,0.8900143383908976,0.6140232907004574,0.8297616995907177
f77god,0.06998064146130345,0.2683931338486589,0.7978490203840908
naapbh,0.8178642688802685,0.994545138616799,0.5569533776364165
ow0yr7,0.26775505539040945,0.4134409366455112,0.425193580569888
p9w25j,0.9395068696020759,0.8301952793513703,0.7512163458874537
pxx7xa,0.11640677280419165,0.2966174597678136,0.49955480995784585
uae6jh,0.60184802013344,0.8543569693187761,0.04808175273242443
eptt46,0.9538083060435473,0.5434936032996438,0.3023377552485381
lceb7d,0.45537652809901896,0.7686042988448842,0.9110988406105435
rq5db6,0.17032157829674488,0.9974472045035075,0.4323609383037499
nvjxfd,0.07817130442545184,0.6748941655433593,0.4211884739001207
f1vgg7,0.10143044414768354,0.35480509977737873,0.16096448775438454
su8jrc,0.6110386661237017,0.8212415999436952,0.007494829592546881
0elxxg,0.39730888023008426,0.7102614816244731,0.9191068085945491
a29kba,0.7663868158908422,0.2698859783967402,0.33632762065823507
mqbci7,0.12574487623826225,0.7843941069712119,0.4382969362079563
x6xy1j,0.7294124177564044,0.35331815846564274,0.30684208422961046
g43tm0,0.6589329772238867,0.7140359442939391,0.954773107191238
9aw5f9,0.27125224394844205,0.7331452139769628,0.8498380455225033
u3k8cq,0.11387936018203271,0.1640542093888966,0.7479422179705433
xtnuyi,0.6171165922424123,0.6813788008406403,0.15730008699335207
oqakss,0.42938769129980603,0.5175245357974014,0.6812246086110211
twwt9k,0.7011969793410665,0.9464288649795485,0.600810062611688
dl0mju,0.6558718815869667,0.45251787720691217,0.6987292955922211
n50h2j,0.6602778275874018,0.4132417728139025,0.5811510507300823
lq9f1c,0.39201296295609334,0.20222521001407956,0.9702981431333934
6hqh21,0.4636007895108679,0.39045458722181514,0.12707760231000553
cjflm4,0.4692421518562403,0.08926202124793126,0.2305948624384334
25avt9,0.3040000280254537,0.2033633483478342,0.9221740666176074
jpe6sw,0.9275696296837644,0.4484934430203069,0.8814333125672091
8560yy,0.2774314836676569,0.10674250568857402,0.8217869598842709
904d18,0.8353855717438353,0.716660352283824,0.726835348415282
wh8mq7,0.5431330020909971,0.4400896780719119,0.4523263885080232
9004bo,0.9089952226948868,0.33501033851286255,0.5395563908958144
kavcmt,0.9966287543430592,0.2380480908310112,0.029837922899126124
y9lzdl,0.6769712901286209,0.29536781527824285,0.6008997504734394
2o510i,0.4385418353768692,0.9865121117867834,0.24676987264063077
k4kwom,0.96976257936249,0.5343466271478349,0.667696220796725
oq0r8e,0.18798391375617218,0.7960229497479299,0.3363867829956506
rswkl3,0.5964635078290496,0.4173702096461288,0.2180612633830865
zg9lxw,0.3777486877149331,0.42017801862609827,0.4167673358983961
8fmix1,0.5925167280343326,0.4750974560197475,0.9020537211160923
89wqo8,0.5405938820841973,0.828823084821873,0.8198000022491359
zm3htm,0.34452317562425105,0.6028884800550788,0.29793406158806945
huu9fa,0.5888250842311009,0.29139163569448057,0.5728147243777901
51ctz7,0.1219543513701582,0.6385542293969682,0.2063204558148416
fc79xt,0.7264812323676747,0.09251769346558703,0.5203862083993418
ch22j8,0.4503272192987908,0.3237824780593779,0.3233206759100975
78jchq,0.1334723831975262,0.47210943026749286,0.7165449939730832
1vukgy,0.8295949425024972,0.7458556496463596,0.8911051467281702
ki630e,0.0051137116142676575,0.4821847686964218,0.8251711518872449
950pyl,0.23755788356963226,0.6583278316134865,0.23188693111879377
mjodka,0.4350508546693077,0.8464651197439566,0.2979930371869567
zajmpz,0.41854148605640484,0.24584951404931232,0.5358749998855525
3unihr,0.09211805863137634,0.6229735419330212,0.5129545599239543
dbhn9m,0.6229976506139865,0.26747489415997794,0.46129108789072715
ug4s51,0.1610680762079435,0.9757693730193648,0.4958244022424575
rqo52e,0.20154913579122713,0.6781478570205477,0.9195580719055
x9kbqz,0.4149015664641613,0.5135024889102137,0.07663549123965863
3em5qv,0.8323930043933347,0.8716064027459678,0.6486976905596818
td76dr,0.37796097568067555,0.5528175355893045,0.3613728115451046
1l2gcx,0.9257475293553419,0.2817824865747216,0.7325710181269511
531vwc,0.013789327079745561,0.031803446244131894,0.7293060398336059
y998ar,0.7154660685398986,0.732382770939591,0.2641113866344925
neqwtg,0.8383950667712929,0.7909458641338423,0.5621942821921421
49p9jp,0.27795798943605965,0.8601833564957777,0.18046095679970597
k6tlha,0.46571580622903896,0.09827901986383725,0.6500404436090819
i1wijk,0.8970280279224983,0.1467421625766051,0.25393139046090285
10dxkb,0.48533266408218245,0.3677362898847394,0.04949963608468533
o5pn4m,0.7905996994883696,0.36768814085944035,0.671571395436864
zf0tgt,0.6596419880931808,0.5049471086982282,0.054972642953082906
d4wbfc,0.19172708353709755,0.5959243973456616,0.9479353911729294
lrpe1x,0.29884042268912736,0.8009869847124518,0.028582509055951943
xh72vr,0.9794039381438923,0.42061683075560863,0.5274351958997197
1n8v4x,0.13964348885474887,0.018802762397937656,0.7930225167120042
l1t1dn,0.035703841033083994,0.8021796934884027,0.22896075337863198
